,Longitude,Latitude,Solar Energy Potential,Wind Power Density,Port Code,Port Long.,Port Lat.,Gen-Port Direct Dist.,Gen-Port Driving Dist.,Country,ISO_A3,Continent,H2_Region,Is_Offshore,Offshore_Zone,Shipping Dist.,NH3 Cost,LOHC Cost,H2 Liq Cost,H2 Gas Cost,Transport Cost per kg H2,Cheapest Medium,Direct Dist.,Driving Dist.,Gen. emissions per kg H2,NH3 Emissions per kg H2,LOHC Emissions per kg H2,LH2 Emissions per kg H2,H2Gas Emissions per kg H2,Transport Emissions per kg H2,Total Emissions per kg H2,Below RED3 Threshold,country_cap_kt,within_cap,cap_rank,Corridor
14,-120.0,51.0,1263.2649874687197,420.51483,2586,-122.71542696864113,48.8319,310.097848497011,404.6159,Canada,CAN,North America,North America,,,1595.5978319174794,1.7550838652331704,2.116729040473628,2.8279995985341815,,1.7550838652331704,NH3,7514.592373452046,,0.5509999999999999,0.1447780438199929,0.1505233832303254,0.1847204083356002,,0.1447780438199929,0.6957780438199929,True,8522.5,True,43.0,D
15,-120.0,56.0,1315.460033416748,276.43353,1934,-123.2597273115,49.1586226685,792.4853485561343,1238.555,Canada,CAN,North America,North America,,,1838.569647846412,1.9214010554544263,2.2785479898126217,3.006637991937167,,1.9214010554544263,NH3,7033.160708895235,,0.5509999999999999,0.1595618150814822,0.1667443753529221,0.200654110128277,,0.1595618150814822,0.7105618150814821,True,8522.5,True,178.0,D
16,-119.0,50.0,1262.900013923645,78.93766,4933,-122.2207911642127,47.998295,324.1312522969089,507.6884,Canada,CAN,North America,North America,,,1838.569647846412,1.7584029106616956,2.121553850390168,2.8496438525147134,,1.7584029106616956,NH3,7576.035566237983,,2.217,0.1865916328029519,0.2207443753529221,0.4413289149142523,,0.1865916328029519,2.403591632802952,True,8522.5,True,168.0,D
17,-119.0,51.0,1138.070011138916,58.08466,2586,-122.71542696864113,48.8319,359.5847087803703,528.5256999999999,Canada,CAN,North America,North America,,,1715.7002760276407,1.7567827400940668,2.11919941992104,2.8390569286305043,,1.7567827400940668,NH3,7479.687539726125,,2.217,0.1791130354268175,0.2125415181418468,0.4331624968910668,,0.1791130354268175,2.3961130354268176,True,8522.5,True,205.0,D
18,-119.0,53.0,1010.685019493103,18.621315,2586,-122.71542696864113,48.8319,532.0655018576994,708.2498,Canada,CAN,North America,North America,,,1728.2465192714258,1.8157835658494244,2.1722736361154027,2.892996054455758,,1.8157835658494244,NH3,7287.57174699972,,2.217,0.1798766275499676,0.2133791153423598,0.4339960453837024,,0.1798766275499676,2.396876627549968,True,8522.5,True,213.0,D
19,-119.0,55.0,1306.3349986076355,196.52533,2586,-122.71542696864113,48.8319,732.100719773948,1163.0579,Canada,CAN,North America,North America,,,1770.4439779391384,1.8963626342384872,2.2531088711653595,2.9766987077444,,1.8963626342384872,NH3,7096.31073261019,,2.217,0.1824449426953301,0.2161962513217969,0.436800111215179,,0.1824449426953301,2.39944494269533,True,8522.5,True,185.0,D
20,-119.0,56.0,1254.8699867725372,309.1046,1934,-123.2597273115,49.1586226685,813.8295377490297,1303.5885,Canada,CAN,North America,North America,,,1770.4439779391384,1.92905416142852,2.2858003983553923,3.0093902349344326,,1.92905416142852,NH3,7001.03322704628,,0.5509999999999999,0.1554162310034223,0.1621962513217969,0.1961837535052919,,0.1554162310034223,0.7064162310034223,True,8522.5,True,122.0,D
21,-118.0,56.0,1322.0299923419952,232.4707,2586,-122.71542696864113,48.8319,859.2413653763334,1322.0539,Canada,CAN,North America,North America,,,6186.93740557121,1.976814835521262,2.346556312675909,3.2326229051879007,,1.976814835521262,NH3,6968.3632762297575,,2.217,0.4519731370419195,0.511044873270912,0.7350199222528662,,0.4519731370419195,2.6689731370419194,True,8522.5,True,191.0,D
22,-117.0,55.0,1274.5800375938416,185.77676,2586,-122.71542696864113,48.8319,790.376712717338,1154.8342,Canada,CAN,North America,North America,,,1838.569647846412,1.9205576011189076,2.2777045354771035,3.005794537601649,,1.9205576011189076,NH3,7029.252978299132,,2.217,0.1865916328029519,0.2207443753529221,0.4413289149142523,,0.1865916328029519,2.403591632802952,True,8522.5,True,195.0,D
23,-117.0,56.0,1334.4399631023407,240.00948,2586,-122.71542696864113,48.8319,886.6561635672725,1268.1988,Canada,CAN,North America,North America,,,1758.812711476321,1.9580304240783184,2.314706678636134,3.037512436574215,,1.9580304240783184,NH3,6935.155659521283,,2.217,0.1817370018098831,0.2154197387005784,0.4360271170249009,,0.1817370018098831,2.3987370018098835,True,8522.5,True,187.0,D
24,-116.0,50.0,1375.685019493103,173.6916,4933,-122.2207911642127,47.998295,506.49351364534033,906.2663,Canada,CAN,North America,North America,,,1758.812711476321,1.8059653641095457,2.1626416186673616,2.885447376605442,,1.8059653641095457,NH3,7466.256537050103,,2.217,0.1817370018098831,0.2154197387005784,0.4360271170249009,,0.1817370018098831,2.3987370018098835,True,8522.5,True,123.0,D
25,-115.0,52.0,1461.0949206352234,143.55426,4933,-122.2207911642127,47.998295,682.1725492586154,1125.0783,Canada,CAN,North America,North America,,,1758.812711476321,1.876236978354856,2.2329132329126713,2.955718990850752,,1.876236978354856,NH3,7240.371837982568,,2.217,0.1817370018098831,0.2154197387005784,0.4360271170249009,,0.1817370018098831,2.3987370018098835,True,8522.5,True,100.0,D
26,-115.0,53.0,1455.619969367981,151.28734,2586,-122.71542696864113,48.8319,713.0302822759444,1128.0517,Canada,CAN,North America,North America,,,1770.4439779391384,1.888734459239286,2.245480696166158,2.9690705327451985,,1.888734459239286,NH3,7146.660388859218,,2.217,0.1824449426953301,0.2161962513217969,0.436800111215179,,0.1824449426953301,2.39944494269533,True,8522.5,True,112.0,D
27,-115.0,54.0,1487.374930381775,226.59459,2586,-122.71542696864113,48.8319,785.6967052429117,1093.6556,Canada,CAN,North America,North America,,,1770.4439779391384,1.917801028426073,2.274547265352945,2.9981371019319853,,1.917801028426073,NH3,7053.209053809976,,2.217,0.1824449426953301,0.2161962513217969,0.436800111215179,,0.1824449426953301,2.39944494269533,True,8522.5,True,105.0,D
28,-114.0,50.0,1513.6549401283264,183.04684,4933,-122.2207911642127,47.998295,640.9903155485276,1027.3235,Canada,CAN,North America,North America,,,1629.265217892439,1.8579726880497265,2.2138359438268784,2.927572025787772,,1.8579726880497265,NH3,7390.218421425324,,2.217,0.1738527192738832,0.2067710447568293,0.4274219415193329,,0.1738527192738832,2.3908527192738833,True,8522.5,True,73.0,D
29,-114.0,51.0,1510.3700041770935,119.19901,4933,-122.2207911642127,47.998295,682.131024847469,1052.9191,Canada,CAN,North America,North America,,,1625.0044419316914,1.8743676817859425,2.230203091173787,2.9436297574290267,,1.8743676817859425,NH3,7296.583110152584,,2.217,0.1735934285619597,0.2064865919571035,0.4271390549541634,,0.1735934285619597,2.3905934285619597,True,8522.5,True,79.0,D
30,-114.0,52.0,1548.695011138916,194.781,4933,-122.2207911642127,47.998295,737.8513782145893,1142.6987,Canada,CAN,North America,North America,,,1625.0044419316914,1.8966558231327904,2.252491232520635,2.9659178987758748,,1.8966558231327904,NH3,7203.191600650541,,2.217,0.1735934285619597,0.2064865919571035,0.4271390549541634,,0.1735934285619597,2.3905934285619597,True,8522.5,True,71.0,D
31,-114.0,54.0,1500.8799958229065,253.17924,2586,-122.71542696864113,48.8319,834.4846171801582,1153.4665,Canada,CAN,North America,North America,,,1625.0044419316914,1.9353091187190183,2.2911445281068628,3.0045711943621023,,1.9353091187190183,NH3,7017.197064504422,,2.217,0.1735934285619597,0.2064865919571035,0.4271390549541634,,0.1735934285619597,2.3905934285619597,True,8522.5,True,106.0,D
32,-114.0,55.0,1385.904974937439,141.88718,2586,-122.71542696864113,48.8319,910.021962238805,1282.437,Canada,CAN,North America,North America,,,1900.8985443193287,1.9691970192245951,2.3266974876438384,3.0587736759275277,,1.9691970192245951,NH3,6924.624153425922,,2.217,0.1903857807671332,0.2249055021685238,0.4454742930773964,,0.1903857807671332,2.4073857807671333,True,8522.5,True,175.0,D
33,-113.0,49.0,1588.4800863265991,452.27783,4933,-122.2207911642127,47.998295,690.0359252356211,1094.5687,Ocean / International,CAN,North America,North America,,,1870.3813621041531,1.8808232804926224,2.23815215772459,2.9682917332347984,,1.8808232804926224,NH3,7444.67852996143,,0.5509999999999999,0.161497738103157,0.1688681507562884,0.2027423154601736,,0.161497738103157,0.712497738103157,True,8522.5,True,45.0,D
34,-113.0,50.0,1552.3449206352234,301.28027,4933,-122.2207911642127,47.998295,709.9313110407545,1094.0574,Canada,CAN,North America,North America,,,1870.3813621041531,1.888781434814676,2.2461103120466435,2.9762498875568517,,1.888781434814676,NH3,7351.3613527800435,,2.217,0.1885280723231589,0.2228681507562884,0.4434444222057497,,0.1885280723231589,2.405528072323159,True,8522.5,True,67.0,D
35,-113.0,51.0,1552.7100682258606,221.62674,4933,-122.2207911642127,47.998295,745.9963571142559,1128.8397,Canada,CAN,North America,North America,,,1838.569647846412,1.9028054588776748,2.2599523932358707,2.988042395360416,,1.9028054588776748,NH3,7258.285854741459,,2.217,0.1865916328029519,0.2207443753529221,0.4413289149142523,,0.1865916328029519,2.403591632802952,True,8522.5,True,72.0,D
36,-113.0,52.0,1530.0799679756165,267.7102,4933,-122.2207911642127,47.998295,796.0443159162566,1228.5401000000002,Canada,CAN,North America,North America,,,1838.569647846412,1.9228246423984752,2.2799715767566706,3.008061578881216,,1.9228246423984752,NH3,7165.466047639216,,2.217,0.1865916328029519,0.2207443753529221,0.4413289149142523,,0.1865916328029519,2.403591632802952,True,8522.5,True,89.0,D
37,-113.0,53.0,1530.8099150657654,254.93126,4933,-122.2207911642127,47.998295,857.6380088628151,1295.0821,Canada,CAN,North America,North America,,,2167.1434351246917,1.951318113026555,2.3102059790533147,3.058079588577046,,1.951318113026555,NH3,7072.9165436975345,,2.217,0.2065961097896466,0.2426802233225963,0.4632025115350724,,0.2065961097896466,2.4235961097896466,True,8522.5,True,97.0,D
38,-113.0,54.0,1481.535005569458,224.67128,4933,-122.2207911642127,47.998295,928.4891548541692,1299.2935,Canada,CAN,North America,North America,,,1758.812711476321,1.9747636205930772,2.3314398751508927,3.0542456330889736,,1.9747636205930772,NH3,6980.652592334355,,2.217,0.1817370018098831,0.2154197387005784,0.4360271170249009,,0.1817370018098831,2.3987370018098835,True,8522.5,True,134.0,D
39,-112.0,50.0,1532.999930381775,353.10297,4933,-122.2207911642127,47.998295,779.5898049727874,1168.2048,Canada,CAN,North America,North America,,,1758.812711476321,1.9152038806405245,2.27188013519834,2.994685893136421,,1.9152038806405245,NH3,7311.953491150419,,0.5509999999999999,0.1547084789441299,0.1614197387005784,0.1954207352939383,,0.1547084789441299,0.7057084789441299,True,8522.5,True,63.0,D
40,-112.0,51.0,1517.3050236701963,250.86766,4933,-122.2207911642127,47.998295,811.2470393553187,1198.5362,Canada,CAN,North America,North America,,,1770.4439779391384,1.928021162071036,2.284767398997908,3.0083572355769483,,1.928021162071036,NH3,7219.443152825263,,2.217,0.1824449426953301,0.2161962513217969,0.436800111215179,,0.1824449426953301,2.39944494269533,True,8522.5,True,93.0,D
41,-112.0,52.0,1525.6999373435974,409.162,4933,-122.2207911642127,47.998295,856.2295388933845,1271.3452,Canada,CAN,North America,North America,,,1625.0044419316914,1.9440070874043087,2.299842496792153,3.0132691630473927,,1.9440070874043087,NH3,7127.200750397374,,0.5509999999999999,0.1465670777979353,0.1524865919571035,0.1866473792856942,,0.1465670777979353,0.6975670777979353,True,8522.5,True,55.0,D
42,-112.0,53.0,1522.05002784729,281.97873,4933,-122.2207911642127,47.998295,912.575784418408,1377.9063,Canada,CAN,North America,North America,,,1625.0044419316914,1.966545585614318,2.3223809950021628,3.0358076612574023,,1.966545585614318,NH3,7035.241402786156,,2.217,0.1735934285619597,0.2064865919571035,0.4271390549541634,,0.1735934285619597,2.3905934285619597,True,8522.5,True,108.0,D
43,-112.0,54.0,1446.129961013794,208.08698,4933,-122.2207911642127,47.998295,978.3305650411104,1357.5851,Canada,CAN,North America,North America,,,1878.775831274939,1.9962460858281568,2.3536224469502427,3.084297577591063,,1.9962460858281568,NH3,6943.58088807231,,2.217,0.1890390719600986,0.2234285722099953,0.4440027419108385,,0.1890390719600986,2.4060390719600986,True,8522.5,True,156.0,D
44,-112.0,55.0,1369.8450076580048,88.43621,2586,-122.71542696864113,48.8319,1005.24889609988,1390.1543,Canada,CAN,North America,North America,,,1947.485932357357,2.007855396237469,2.3656124575086683,3.1005913674288856,,2.007855396237469,NH3,6852.235683188394,,2.217,0.1932218811665712,0.2280157133322673,0.4485739367347263,,0.1932218811665712,2.410221881166571,True,8522.5,True,186.0,D
45,-111.0,50.0,1536.650013923645,417.62973,4933,-122.2207911642127,47.998295,849.7787105314663,1237.9683,Canada,CAN,North America,North America,,,1870.3813621041531,1.9447203946109608,2.3020492718429284,3.0321888473531367,,1.9447203946109608,NH3,7272.000768932357,,0.5509999999999999,0.161497738103157,0.1688681507562884,0.2027423154601736,,0.161497738103157,0.712497738103157,True,8522.5,True,53.0,D
46,-111.0,52.0,1530.8099150657654,346.64078,4933,-122.2207911642127,47.998295,918.005535041276,1350.7933,Canada,CAN,North America,North America,,,1838.569647846412,1.971609130048483,2.3287560644066785,3.056846066531224,,1.971609130048483,NH3,7088.401299370563,,0.5509999999999999,0.1595618150814822,0.1667443753529221,0.200654110128277,,0.1595618150814822,0.7105618150814821,True,8522.5,True,77.0,D
47,-111.0,53.0,1514.7500348091123,283.85294,4933,-122.2207911642127,47.998295,969.5276874307068,1430.3131,Canada,CAN,North America,North America,,,2167.1434351246917,1.996073984453712,2.3549618504804712,3.1028354600042025,,1.996073984453712,NH3,6997.038013911274,,2.217,0.2065961097896466,0.2426802233225963,0.4632025115350724,,0.2065961097896466,2.4235961097896466,True,8522.5,True,127.0,D
48,-111.0,54.0,1451.9699728488922,245.1274,4933,-122.2207911642127,47.998295,1030.475576921984,1425.5974,Canada,CAN,North America,North America,,,2167.1434351246917,2.0204531402502224,2.379341006276982,3.1272146158007135,,2.0204531402502224,NH3,6905.987223807114,,2.217,0.2065961097896466,0.2426802233225963,0.4632025115350724,,0.2065961097896466,2.4235961097896466,True,8522.5,True,164.0,D
49,-111.0,59.0,1362.1800410747528,112.92768,2586,-122.71542696864113,48.8319,1364.438641708731,1855.6058,Canada,CAN,North America,North America,,,1758.812711476321,2.149143415334902,2.5058196698927175,3.228625427830798,,2.149143415334902,NH3,6456.044800851161,,2.217,0.1817370018098831,0.2154197387005784,0.4360271170249009,,0.1817370018098831,2.3987370018098835,True,8522.5,True,206.0,D
50,-110.0,50.0,1517.3050236701963,312.51242,4933,-122.2207911642127,47.998295,920.3658214639156,1303.7415,Canada,CAN,North America,North America,,,1625.0044419316914,1.969661600432521,2.325497009820366,3.0389236760756053,,1.969661600432521,NH3,7231.5091327635855,,2.217,0.1735934285619597,0.2064865919571035,0.4271390549541634,,0.1735934285619597,2.3905934285619597,True,8522.5,True,115.0,D
51,-110.0,51.0,1504.5300793647766,202.9055,4933,-122.2207911642127,47.998295,944.7117517582116,1400.028,Canada,CAN,North America,North America,,,1900.8985443193287,1.9830729350323577,2.340573403451601,3.0726495917352907,,1.9830729350323577,NH3,7140.144459124361,,2.217,0.1903857807671332,0.2249055021685238,0.4454742930773964,,0.1903857807671332,2.4073857807671333,True,8522.5,True,126.0,D
52,-110.0,53.0,1506.7199206352234,247.00972,4933,-122.2207911642127,47.998295,1028.1495315200996,1501.3879,Canada,CAN,North America,North America,,,1947.485932357357,2.0170156504055567,2.374772711676756,3.1097516215969736,,2.0170156504055567,NH3,6958.311823071111,,2.217,0.1932218811665712,0.2280157133322673,0.4485739367347263,,0.1932218811665712,2.410221881166571,True,8522.5,True,139.0,D
53,-110.0,54.0,1426.0550236701963,129.95248,4933,-122.2207911642127,47.998295,1084.5830121480017,1575.7756000000002,Canada,CAN,North America,North America,,,1947.485932357357,2.0395890426567176,2.3973461039279167,3.1323250138481344,,2.0395890426567176,NH3,6867.876890677234,,2.217,0.1932218811665712,0.2280157133322673,0.4485739367347263,,0.1932218811665712,2.410221881166571,True,8522.5,True,180.0,D
54,-109.0,50.0,1512.560019493103,328.29276,4933,-122.2207911642127,47.998295,991.2550359669688,1377.3217,Canada,CAN,North America,North America,,,1947.485932357357,2.002257852184304,2.3600149134555037,3.094993823375721,,2.002257852184304,NH3,7190.484540996777,,0.5509999999999999,0.166190294986282,0.1740157133322673,0.2078056303598678,,0.166190294986282,0.717190294986282,True,8522.5,True,118.0,D
55,-109.0,51.0,1517.3050236701963,353.04916,4933,-122.2207911642127,47.998295,1012.5146855162004,1462.5278999999998,Canada,CAN,North America,North America,,,1947.485932357357,2.010761712003997,2.3685187732751967,3.1034976831954135,,2.010761712003997,NH3,7099.700028152842,,0.5509999999999999,0.166190294986282,0.1740157133322673,0.2078056303598678,,0.166190294986282,0.717190294986282,True,8522.5,True,81.0,D
56,-109.0,52.0,1537.7449345588684,265.44135,4933,-122.2207911642127,47.998295,1045.1562306682174,1506.9782,Canada,CAN,North America,North America,,,1870.3813621041531,2.022871402665661,2.380200279897629,3.110339855407837,,2.022871402665661,NH3,7009.222378123797,,2.217,0.1885280723231589,0.2228681507562884,0.4434444222057497,,0.1885280723231589,2.405528072323159,True,8522.5,True,128.0,D
57,-109.0,53.0,1477.884922027588,274.1385,4933,-122.2207911642127,47.998295,1088.1615995081763,1547.5312,Canada,CAN,North America,North America,,,1870.3813621041531,2.0400735502016447,2.3974024274336125,3.127542002943821,,2.0400735502016447,NH3,6919.068291733292,,2.217,0.1885280723231589,0.2228681507562884,0.4434444222057497,,0.1885280723231589,2.405528072323159,True,8522.5,True,160.0,D
58,-109.0,54.0,1450.509991645813,194.73656,4933,-122.2207911642127,47.998295,1140.364236248964,1600.159,Canada,CAN,North America,North America,,,1870.3813621041531,2.06095460489796,2.4182834821299277,3.148423057640136,,2.06095460489796,NH3,6829.255196654576,,2.217,0.1885280723231589,0.2228681507562884,0.4434444222057497,,0.1885280723231589,2.405528072323159,True,8522.5,True,176.0,D
59,-108.0,50.0,1540.6650710105896,345.644,4933,-122.2207911642127,47.998295,1062.374693191058,1457.4276,Canada,CAN,North America,North America,,,1838.569647846412,2.029356793308396,2.3865037276665912,3.1145937297911366,,2.029356793308396,NH3,7148.9329612454885,,0.5509999999999999,0.1595618150814822,0.1667443753529221,0.200654110128277,,0.1595618150814822,0.7105618150814821,True,8522.5,True,96.0,D
60,-108.0,51.0,1518.7649178504944,218.3286,4933,-122.2207911642127,47.998295,1080.838445578538,1547.9153,Canada,CAN,North America,North America,,,2104.7281211820637,2.0399124373219686,2.3984913820280394,3.1428250744948554,,2.0399124373219686,NH3,7058.733267452152,,2.217,0.2027954859880763,0.2385133272078267,0.4590434936634238,,0.2027954859880763,2.4197954859880766,True,8522.5,True,143.0,D
61,-108.0,52.0,1513.6549401283264,363.7423,4933,-122.2207911642127,47.998295,1110.098504420753,1576.0458,Canada,CAN,North America,North America,,,2133.1065691617337,2.051930755646191,2.410651306693452,3.1566059920707357,,2.051930755646191,NH3,6968.854162083177,,0.5509999999999999,0.1774888843663472,0.1864078950175532,0.2200064256992059,,0.1774888843663472,0.7284888843663472,True,8522.5,True,84.0,D
62,-108.0,53.0,1489.5649456977844,245.5847,4933,-122.2207911642127,47.998295,1149.3360027734605,1628.5938999999998,Canada,CAN,North America,North America,,,1758.812711476321,2.063102359760794,2.4197786143186093,3.14258437225669,,2.063102359760794,NH3,6879.312894587428,,2.217,0.1817370018098831,0.2154197387005784,0.4360271170249009,,0.1817370018098831,2.3987370018098835,True,8522.5,True,163.0,D
63,-108.0,54.0,1389.5549714565277,184.48007,4933,-122.2207911642127,47.998295,1197.5757324822584,1694.4995,Canada,CAN,North America,North America,,,1770.4439779391384,2.0825526393218117,2.439298876248684,3.162888712827724,,2.0825526393218117,NH3,6790.127464379749,,2.217,0.1824449426953301,0.2161962513217969,0.436800111215179,,0.1824449426953301,2.39944494269533,True,8522.5,True,194.0,D
64,-108.0,56.0,1350.5000174045565,88.100235,4933,-122.2207911642127,47.998295,1316.9447831390776,1894.7179,Canada,CAN,North America,North America,,,1770.4439779391384,2.1303002595845393,2.4870464965114114,3.2106363330904517,,2.1303002595845393,NH3,6612.9001225277225,,2.217,0.1824449426953301,0.2161962513217969,0.436800111215179,,0.1824449426953301,2.39944494269533,True,8522.5,True,204.0,D
65,-107.0,50.0,1540.2999234199524,271.2725,4035,-92.02496519148914,46.726035,1165.4785957834692,1345.3828,Canada,CAN,North America,North America,,,1625.0044419316914,2.0677067101603424,2.423542119548187,3.1369687858034268,,2.0677067101603424,NH3,7106.860368003858,,2.217,0.1735934285619597,0.2064865919571035,0.4271390549541634,,0.1735934285619597,2.3905934285619597,True,8522.5,True,144.0,D
66,-107.0,51.0,1528.6200737953186,253.95769,4933,-122.2207911642127,47.998295,1149.5790743315138,1622.4792,Canada,CAN,North America,North America,,,1947.485932357357,2.0655874675301225,2.423344528801322,3.158323438721539,,2.0655874675301225,NH3,7017.2499826226995,,2.217,0.1932218811665712,0.2280157133322673,0.4485739367347263,,0.1932218811665712,2.410221881166571,True,8522.5,True,149.0,D
67,-107.0,52.0,1502.340064048767,268.63766,4933,-122.2207911642127,47.998295,1175.737338175332,1612.7618,Canada,CAN,North America,North America,,,1947.485932357357,2.07605077306765,2.4338078343388494,3.1687867442590663,,2.07605077306765,NH3,6927.974296031949,,2.217,0.1932218811665712,0.2280157133322673,0.4485739367347263,,0.1932218811665712,2.410221881166571,True,8522.5,True,162.0,D
